start.station.id,end.station.name,dia.llegada,mes.llegada,año.llegada,Numero.viajes
3184,Marin Light Rail,19,9,2019,3
3184,Marin Light Rail,19,9,2020,4
3184,Marin Light Rail,20,9,2019,6
3184,Marin Light Rail,21,9,2019,11
3184,Marin Light Rail,21,9,2020,1
3184,Marin Light Rail,22,9,2019,4
3184,Marin Light Rail,22,9,2020,2
3184,Marin Light Rail,23,9,2019,3
3184,Marin Light Rail,23,9,2020,1
3184,Marin Light Rail,24,9,2019,4
3184,Marin Light Rail,24,9,2020,2
3184,Marin Light Rail,25,9,2019,5
3184,Marin Light Rail,25,9,2020,1
3184,Marin Light Rail,26,9,2019,5
3184,Marin Light Rail,27,9,2019,6
3184,Marin Light Rail,27,9,2020,3
3184,Marin Light Rail,28,9,2019,2
3184,Marin Light Rail,29,9,2019,5
3184,Marin Light Rail,29,9,2020,1
3184,Marin Light Rail,30,9,2019,3
3184,McGinley Square,3,9,2020,1
3184,McGinley Square,6,9,2019,1
3184,McGinley Square,7,9,2020,1
3184,McGinley Square,7,10,2020,1
3184,McGinley Square,11,9,2020,2
3184,McGinley Square,11,10,2020,2
3184,McGinley Square,13,9,2019,1
3184,Monmouth and 6th,1,9,2019,1
3184,Monmouth and 6th,1,10,2020,1
3184,Monmouth and 6th,3,9,2019,1
3184,Monmouth and 6th,3,9,2020,1
3184,Monmouth and 6th,4,9,2019,1
3184,Monmouth and 6th,4,10,2020,1
3184,Monmouth and 6th,9,9,2019,1
3184,Monmouth and 6th,10,9,2019,1
3184,Monmouth and 6th,11,9,2019,1
3184,Monmouth and 6th,12,9,2019,1
3184,Monmouth and 6th,13,9,2019,1
3184,Monmouth and 6th,17,9,2019,2
3184,Monmouth and 6th,18,9,2019,1
3184,Monmouth and 6th,19,9,2019,1
3184,Monmouth and 6th,23,9,2019,1
3184,Monmouth and 6th,24,9,2019,1
3184,Monmouth and 6th,27,9,2019,1
3184,Monmouth and 6th,28,9,2020,1
3184,Montgomery St,1,10,2020,1
3184,Montgomery St,3,9,2020,2
3184,Montgomery St,4,9,2019,1
3184,Montgomery St,5,9,2019,1
3184,Montgomery St,5,9,2020,2
3184,Montgomery St,6,10,2020,1
3184,Montgomery St,8,9,2020,2
3184,Montgomery St,8,10,2020,2
3184,Montgomery St,9,9,2019,1
3184,Montgomery St,9,9,2020,3
3184,Montgomery St,11,9,2020,1
3184,Montgomery St,12,9,2019,1
3184,Montgomery St,13,9,2020,2
3184,Montgomery St,15,9,2020,1
3184,Montgomery St,16,9,2019,1
3184,Montgomery St,17,9,2019,1
3184,Montgomery St,18,9,2019,1
3184,Montgomery St,20,9,2019,1
3184,Montgomery St,24,9,2019,2
3184,Montgomery St,24,9,2020,2
3184,Montgomery St,25,9,2019,1
3184,Montgomery St,26,9,2020,2
3184,Montgomery St,27,9,2019,2
3184,Montgomery St,28,9,2019,1
3184,Morris Canal,1,9,2019,1
3184,Morris Canal,1,9,2020,2
3184,Morris Canal,1,10,2020,1
3184,Morris Canal,2,9,2019,1
3184,Morris Canal,2,9,2020,3
3184,Morris Canal,2,10,2020,3
3184,Morris Canal,3,9,2019,5
3184,Morris Canal,3,9,2020,2
3184,Morris Canal,4,9,2019,3
3184,Morris Canal,4,9,2020,4
3184,Morris Canal,5,9,2019,3
3184,Morris Canal,5,9,2020,4
3184,Morris Canal,6,9,2019,2
3184,Morris Canal,6,10,2020,3
3184,Morris Canal,7,9,2019,3
3184,Morris Canal,7,9,2020,2
3184,Morris Canal,7,10,2020,1
3184,Morris Canal,8,9,2019,6
3184,Morris Canal,8,9,2020,5
3184,Morris Canal,8,10,2020,1
3184,Morris Canal,9,9,2019,7
3184,Morris Canal,9,9,2020,2
3184,Morris Canal,9,10,2020,3
3184,Morris Canal,10,9,2019,2
3184,Morris Canal,10,9,2020,1
3184,Morris Canal,10,10,2020,1
3184,Morris Canal,11,9,2019,1
3184,Morris Canal,11,9,2020,6
3184,Morris Canal,12,9,2019,1
3184,Morris Canal,12,9,2020,3
3184,Morris Canal,12,10,2020,1
3184,Morris Canal,13,9,2019,3
3184,Morris Canal,13,9,2020,1
3184,Morris Canal,14,9,2019,5
3184,Morris Canal,15,9,2019,3
3184,Morris Canal,15,9,2020,6
3184,Morris Canal,16,9,2019,3
3184,Morris Canal,16,9,2020,4
3184,Morris Canal,17,9,2020,1
3184,Morris Canal,18,9,2019,1
3184,Morris Canal,19,9,2019,3
3184,Morris Canal,19,9,2020,2
3184,Morris Canal,20,9,2019,2
3184,Morris Canal,21,9,2019,1
3184,Morris Canal,21,9,2020,2
3184,Morris Canal,22,9,2019,1
3184,Morris Canal,22,9,2020,6
3184,Morris Canal,23,9,2019,2
3184,Morris Canal,23,9,2020,2
3184,Morris Canal,24,9,2019,3
3184,Morris Canal,25,9,2019,1
3184,Morris Canal,26,9,2019,3
3184,Morris Canal,26,9,2020,2
3184,Morris Canal,27,9,2019,5
3184,Morris Canal,28,9,2019,1
3184,Morris Canal,30,9,2019,1
3184,Newark Ave,1,10,2020,2
3184,Newark Ave,2,9,2020,1
3184,Newark Ave,4,9,2019,1
3184,Newark Ave,7,10,2020,1
3184,Newark Ave,8,9,2019,2
3184,Newark Ave,8,9,2020,1
3184,Newark Ave,11,9,2019,1
3184,Newark Ave,11,10,2020,1
3184,Newark Ave,13,9,2020,2
3184,Newark Ave,14,9,2020,1
3184,Newark Ave,15,9,2019,3
3184,Newark Ave,16,9,2019,1
3184,Newark Ave,16,9,2020,1
3184,Newark Ave,20,9,2019,1
3184,Newark Ave,20,9,2020,2
3184,Newark Ave,24,9,2019,1
3184,Newark Ave,26,9,2019,1
3184,Newark Ave,26,9,2020,2
3184,Newark Ave,28,9,2019,1
3184,Newport PATH,1,10,2020,1
3184,Newport PATH,2,10,2020,2
3184,Newport PATH,3,9,2019,3
3184,Newport PATH,3,9,2020,2
3184,Newport PATH,3,10,2020,2
3184,Newport PATH,4,9,2019,3
3184,Newport PATH,4,10,2020,1
3184,Newport PATH,5,10,2020,3
3184,Newport PATH,6,9,2020,3
3184,Newport PATH,7,9,2019,2
3184,Newport PATH,7,9,2020,1
3184,Newport PATH,7,10,2020,3
3184,Newport PATH,8,9,2019,1
3184,Newport PATH,8,9,2020,2
3184,Newport PATH,8,10,2020,2
3184,Newport PATH,9,9,2019,1
3184,Newport PATH,9,9,2020,1
3184,Newport PATH,10,9,2020,1
3184,Newport PATH,11,9,2019,3
3184,Newport PATH,11,9,2020,3
3184,Newport PATH,12,9,2019,2
3184,Newport PATH,12,9,2020,4
3184,Newport PATH,13,9,2019,1
3184,Newport PATH,14,9,2019,5
3184,Newport PATH,14,9,2020,1
3184,Newport PATH,15,9,2019,3
3184,Newport PATH,16,9,2019,2
3184,Newport PATH,16,9,2020,1
3184,Newport PATH,17,9,2019,2
3184,Newport PATH,17,9,2020,2
3184,Newport PATH,18,9,2019,3
3184,Newport PATH,19,9,2019,2
3184,Newport PATH,19,9,2020,3
3184,Newport PATH,21,9,2019,2
3184,Newport PATH,24,9,2019,3
3184,Newport PATH,24,9,2020,3
3184,Newport PATH,25,9,2019,2
3184,Newport PATH,26,9,2019,3
3184,Newport PATH,26,9,2020,4
3184,Newport PATH,27,9,2019,5
3184,Newport PATH,27,9,2020,4
3184,Newport PATH,28,9,2019,2
3184,Newport PATH,28,9,2020,1
3184,Newport PATH,29,9,2020,1
3184,Newport PATH,30,9,2019,1
3184,Newport PATH,30,9,2020,2
3184,Newport Pkwy,1,9,2019,1
3184,Newport Pkwy,1,9,2020,4
3184,Newport Pkwy,1,10,2020,2
3184,Newport Pkwy,2,9,2019,1
3184,Newport Pkwy,2,10,2020,4
3184,Newport Pkwy,3,9,2020,1
3184,Newport Pkwy,4,9,2020,7
3184,Newport Pkwy,4,10,2020,3
3184,Newport Pkwy,5,9,2019,2
3184,Newport Pkwy,5,9,2020,2
3184,Newport Pkwy,6,9,2020,2
3184,Newport Pkwy,6,10,2020,1
3184,Newport Pkwy,7,9,2019,2
3184,Newport Pkwy,7,9,2020,1
3184,Newport Pkwy,7,10,2020,2
3184,Newport Pkwy,8,9,2019,1
3184,Newport Pkwy,8,9,2020,3
3184,Newport Pkwy,8,10,2020,3
3184,Newport Pkwy,9,9,2019,3
3184,Newport Pkwy,9,9,2020,2
3184,Newport Pkwy,9,10,2020,4
3184,Newport Pkwy,10,9,2019,2
3184,Newport Pkwy,11,9,2019,1
3184,Newport Pkwy,11,9,2020,1
3184,Newport Pkwy,11,10,2020,1
3184,Newport Pkwy,12,9,2019,2
3184,Newport Pkwy,12,9,2020,2
3184,Newport Pkwy,13,9,2020,4
3184,Newport Pkwy,14,9,2019,4
3184,Newport Pkwy,14,9,2020,2
3184,Newport Pkwy,15,9,2019,2
3184,Newport Pkwy,15,9,2020,2
3184,Newport Pkwy,16,9,2020,3
3184,Newport Pkwy,17,9,2019,1
3184,Newport Pkwy,17,9,2020,1
3184,Newport Pkwy,18,9,2020,3
3184,Newport Pkwy,19,9,2019,1
3184,Newport Pkwy,20,9,2019,1
3184,Newport Pkwy,20,9,2020,4
3184,Newport Pkwy,21,9,2019,3
3184,Newport Pkwy,21,9,2020,1
3184,Newport Pkwy,22,9,2019,2
3184,Newport Pkwy,22,9,2020,2
3184,Newport Pkwy,23,9,2019,2
3184,Newport Pkwy,23,9,2020,3
3184,Newport Pkwy,24,9,2019,1
3184,Newport Pkwy,24,9,2020,3
3184,Newport Pkwy,25,9,2019,1
3184,Newport Pkwy,25,9,2020,2
3184,Newport Pkwy,26,9,2019,4
3184,Newport Pkwy,26,9,2020,5
3184,Newport Pkwy,27,9,2020,5
3184,Newport Pkwy,28,9,2020,1
3184,Newport Pkwy,29,9,2019,3
3184,Newport Pkwy,30,9,2020,4
3184,Oakland Ave,11,9,2019,1
3184,Oakland Ave,21,9,2019,1
3184,Paulus Hook,1,9,2019,2
3184,Paulus Hook,1,9,2020,5
3184,Paulus Hook,1,10,2020,2
3184,Paulus Hook,2,9,2019,6
3184,Paulus Hook,2,9,2020,1
3184,Paulus Hook,3,9,2020,3
3184,Paulus Hook,3,10,2020,4
3184,Paulus Hook,4,9,2020,3
3184,Paulus Hook,4,10,2020,7
3184,Paulus Hook,5,9,2019,1
3184,Paulus Hook,5,9,2020,5
3184,Paulus Hook,6,9,2020,13
3184,Paulus Hook,6,10,2020,3
3184,Paulus Hook,7,9,2019,4
3184,Paulus Hook,7,9,2020,11
3184,Paulus Hook,7,10,2020,2
3184,Paulus Hook,8,9,2019,2
3184,Paulus Hook,8,9,2020,1
3184,Paulus Hook,9,9,2019,2
3184,Paulus Hook,9,9,2020,4
3184,Paulus Hook,9,10,2020,1
3184,Paulus Hook,10,9,2020,1
3184,Paulus Hook,10,10,2020,8
3184,Paulus Hook,11,9,2020,1
3184,Paulus Hook,11,10,2020,7
3184,Paulus Hook,12,9,2019,1
3184,Paulus Hook,12,9,2020,6
3184,Paulus Hook,13,9,2019,2
3184,Paulus Hook,13,9,2020,21
3184,Paulus Hook,14,9,2020,3
3184,Paulus Hook,15,9,2019,6
3184,Paulus Hook,15,9,2020,3
3184,Paulus Hook,16,9,2020,4
3184,Paulus Hook,17,9,2019,2
3184,Paulus Hook,17,9,2020,3
3184,Paulus Hook,18,9,2020,4
3184,Paulus Hook,19,9,2020,4
3184,Paulus Hook,20,9,2020,4
3184,Paulus Hook,21,9,2019,1
3184,Paulus Hook,21,9,2020,3
3184,Paulus Hook,22,9,2019,6
3184,Paulus Hook,22,9,2020,2
3184,Paulus Hook,23,9,2020,3
3184,Paulus Hook,24,9,2019,1
3184,Paulus Hook,25,9,2020,4
3184,Paulus Hook,26,9,2019,1
3184,Paulus Hook,26,9,2020,6
3184,Paulus Hook,27,9,2020,7
3184,Paulus Hook,28,9,2019,2
3184,Paulus Hook,29,9,2019,1
3184,Paulus Hook,29,9,2020,3
3184,Paulus Hook,30,9,2019,1
3184,Paulus Hook,30,9,2020,1
3184,Pershing Field,9,9,2019,1
3184,Riverview Park,8,9,2020,2
3184,Sip Ave,8,9,2020,1
3184,Sip Ave,11,10,2020,1
3184,Sip Ave,17,9,2019,1
3184,Union St,10,9,2019,1
3184,Union St,14,9,2020,1
3184,Union St,16,9,2020,1
3184,Van Vorst Park,1,9,2020,1
3184,Van Vorst Park,3,9,2019,1
3184,Van Vorst Park,4,9,2019,1
3184,Van Vorst Park,4,9,2020,1
3184,Van Vorst Park,5,9,2019,2
3184,Van Vorst Park,6,9,2020,1
3184,Van Vorst Park,8,9,2019,1
3184,Van Vorst Park,8,9,2020,1
3184,Van Vorst Park,9,9,2019,1
3184,Van Vorst Park,9,9,2020,2
3184,Van Vorst Park,9,10,2020,2
3184,Van Vorst Park,10,9,2020,1
3184,Van Vorst Park,10,10,2020,1
3184,Van Vorst Park,11,9,2020,1
3184,Van Vorst Park,11,10,2020,2
3184,Van Vorst Park,12,9,2019,2
3184,Van Vorst Park,15,9,2019,1
3184,Van Vorst Park,16,9,2019,1
3184,Van Vorst Park,16,9,2020,1
3184,Van Vorst Park,17,9,2019,1
3184,Van Vorst Park,17,9,2020,1
3184,Van Vorst Park,19,9,2019,2
3184,Van Vorst Park,21,9,2020,2
3184,Van Vorst Park,23,9,2019,1
3184,Van Vorst Park,24,9,2019,2
3184,Van Vorst Park,26,9,2019,2
3184,Van Vorst Park,26,9,2020,1
3184,Van Vorst Park,27,9,2019,2
3184,Van Vorst Park,29,9,2019,1
3184,Van Vorst Park,29,9,2020,1
3184,Van Vorst Park,30,9,2019,2
3184,Van Vorst Park,30,9,2020,1
3184,W 20 St & 11 Ave,9,9,2019,1
3184,Wall St & South St,9,10,2020,1
3184,Warren St,1,9,2019,1
3184,Warren St,1,9,2020,1
3184,Warren St,1,10,2020,2
3184,Warren St,2,10,2020,2
3184,Warren St,3,9,2020,1
3184,Warren St,4,9,2019,2
3184,Warren St,4,9,2020,1
3184,Warren St,7,10,2020,2
3184,Warren St,8,10,2020,1
3184,Warren St,9,9,2020,1
3184,Warren St,9,10,2020,1
3184,Warren St,10,9,2019,1
3184,Warren St,10,9,2020,1
3184,Warren St,11,9,2019,3
3184,Warren St,11,9,2020,2
3184,Warren St,12,9,2019,1
3184,Warren St,12,9,2020,1
3184,Warren St,13,9,2020,1
3184,Warren St,14,9,2019,1
3184,Warren St,15,9,2019,1
3184,Warren St,16,9,2019,1
3184,Warren St,16,9,2020,1
3184,Warren St,19,9,2020,1
3184,Warren St,20,9,2019,2
3184,Warren St,20,9,2020,1
3184,Warren St,21,9,2020,1
3184,Warren St,22,9,2019,1
3184,Warren St,22,9,2020,1
3184,Warren St,24,9,2019,1
3184,Warren St,25,9,2019,2
3184,Warren St,26,9,2019,1
3184,Warren St,26,9,2020,1
3184,Warren St,28,9,2019,2
3184,Warren St,28,9,2020,1
3184,Warren St,29,9,2019,3
3184,Warren St,29,9,2020,1
3184,Warren St,30,9,2019,2
3184,Warren St,30,9,2020,1
3184,Washington St,1,9,2019,2
3184,Washington St,1,9,2020,1
3184,Washington St,2,9,2019,1
3184,Washington St,2,9,2020,4
3184,Washington St,2,10,2020,1
3184,Washington St,3,9,2019,3
3184,Washington St,3,9,2020,1
3184,Washington St,3,10,2020,1
3184,Washington St,4,9,2019,1
3184,Washington St,5,9,2019,4
3184,Washington St,5,9,2020,2
3184,Washington St,5,10,2020,1
3184,Washington St,6,9,2019,4
3184,Washington St,6,9,2020,1
3184,Washington St,6,10,2020,1
3184,Washington St,7,9,2020,1
3184,Washington St,7,10,2020,1
3184,Washington St,8,10,2020,1
3184,Washington St,9,9,2019,2
3184,Washington St,9,9,2020,1
3184,Washington St,9,10,2020,1
3184,Washington St,10,9,2019,2
3184,Washington St,10,10,2020,6
3184,Washington St,11,9,2019,2
3184,Washington St,12,9,2019,3
3184,Washington St,12,9,2020,1
3184,Washington St,13,9,2019,3
3184,Washington St,14,9,2019,1
3184,Washington St,15,9,2019,2
3184,Washington St,16,9,2019,3
3184,Washington St,16,9,2020,1
3184,Washington St,17,9,2019,4
3184,Washington St,17,9,2020,1
3184,Washington St,18,9,2019,5
3184,Washington St,18,9,2020,1
3184,Washington St,19,9,2019,4
3184,Washington St,20,9,2019,3
3184,Washington St,20,9,2020,3
3184,Washington St,21,9,2019,1
3184,Washington St,21,9,2020,1
3184,Washington St,22,9,2019,1
3184,Washington St,22,9,2020,1
3184,Washington St,23,9,2019,6
3184,Washington St,23,9,2020,1
3184,Washington St,24,9,2019,5
3184,Washington St,25,9,2019,3
3184,Washington St,25,9,2020,1
3184,Washington St,26,9,2019,2
3184,Washington St,26,9,2020,1
3184,Washington St,27,9,2019,4
3184,Washington St,27,9,2020,2
3184,Washington St,29,9,2019,1
3184,Washington St,30,9,2019,8
3184,West St & Chambers St,8,9,2019,1
3184,York St,1,10,2020,2
3184,York St,4,9,2019,1
3184,York St,6,9,2019,1
3184,York St,6,9,2020,1
3184,York St,8,9,2020,2
3184,York St,10,9,2019,1
3184,York St,11,9,2019,1
3184,York St,11,9,2020,1
3184,York St,13,9,2020,1
3184,York St,14,9,2020,3
3184,York St,15,9,2020,1
3184,York St,17,9,2019,1
3184,York St,17,9,2020,1
3184,York St,18,9,2019,1
3184,York St,20,9,2019,1
3184,York St,20,9,2020,1
3184,York St,22,9,2020,1
3184,York St,24,9,2019,1
3184,York St,25,9,2020,1
3184,York St,26,9,2019,2
3184,York St,27,9,2019,1
3184,York St,27,9,2020,1
3184,York St,28,9,2019,1
3184,York St,28,9,2020,1
3185,5 Corners Library,10,9,2020,1
3185,5 Corners Library,13,9,2019,1
3185,5 Corners Library,16,9,2019,1
3185,5 Corners Library,18,9,2020,1
3185,5 Corners Library,27,9,2020,3
3185,Astor Place,1,9,2019,1
3185,Astor Place,10,9,2019,1
3185,Astor Place,10,10,2020,1
3185,Astor Place,14,9,2019,1
3185,Astor Place,21,9,2019,1
3185,Astor Place,27,9,2019,1
3185,Astor Place,27,9,2020,1
3185,Astor Place,29,9,2019,1
3185,Baldwin at Montgomery,1,9,2019,1
3185,Baldwin at Montgomery,1,10,2020,2
3185,Baldwin at Montgomery,3,9,2019,1
3185,Baldwin at Montgomery,4,10,2020,1
3185,Baldwin at Montgomery,5,9,2019,1
3185,Baldwin at Montgomery,6,10,2020,1
3185,Baldwin at Montgomery,7,9,2019,1
3185,Baldwin at Montgomery,7,10,2020,1
3185,Baldwin at Montgomery,9,9,2019,1
3185,Baldwin at Montgomery,9,9,2020,1
3185,Baldwin at Montgomery,10,9,2019,1
3185,Baldwin at Montgomery,10,9,2020,1
3185,Baldwin at Montgomery,11,9,2020,1
3185,Baldwin at Montgomery,11,10,2020,1
3185,Baldwin at Montgomery,12,9,2020,1
3185,Baldwin at Montgomery,13,9,2020,1
3185,Baldwin at Montgomery,14,9,2020,2
3185,Baldwin at Montgomery,15,9,2020,1
3185,Baldwin at Montgomery,16,9,2020,1
3185,Baldwin at Montgomery,17,9,2019,1
3185,Baldwin at Montgomery,17,9,2020,3
3185,Baldwin at Montgomery,18,9,2020,1
3185,Baldwin at Montgomery,19,9,2019,1
3185,Baldwin at Montgomery,19,9,2020,1
3185,Baldwin at Montgomery,21,9,2020,2
3185,Baldwin at Montgomery,22,9,2019,3
3185,Baldwin at Montgomery,23,9,2019,1
3185,Baldwin at Montgomery,23,9,2020,1
3185,Baldwin at Montgomery,26,9,2019,1
3185,Baldwin at Montgomery,27,9,2020,1
3185,Baldwin at Montgomery,28,9,2019,1
3185,Baldwin at Montgomery,28,9,2020,1
3185,Baldwin at Montgomery,30,9,2020,1
3185,Bergen Ave,2,10,2020,1
3185,Broadway & W 49 St,3,9,2020,1
3185,Broadway & W 49 St,16,9,2020,1
3185,Broadway & W 49 St,23,9,2020,1
3185,Brunswick & 6th,2,10,2020,1
3185,Brunswick & 6th,3,10,2020,2
3185,Brunswick & 6th,4,10,2020,3
3185,Brunswick & 6th,6,9,2020,1
3185,Brunswick & 6th,8,9,2019,1
3185,Brunswick & 6th,8,9,2020,1
3185,Brunswick & 6th,8,10,2020,1
3185,Brunswick & 6th,9,9,2019,2
3185,Brunswick & 6th,9,9,2020,1
3185,Brunswick & 6th,9,10,2020,1
3185,Brunswick & 6th,10,9,2019,1
3185,Brunswick & 6th,11,9,2019,1
3185,Brunswick & 6th,13,9,2019,1
3185,Brunswick & 6th,13,10,2020,1
3185,Brunswick & 6th,14,9,2019,1
3185,Brunswick & 6th,14,9,2020,1
3185,Brunswick & 6th,15,9,2020,1
3185,Brunswick & 6th,16,9,2019,1
3185,Brunswick & 6th,19,9,2020,1
3185,Brunswick & 6th,20,9,2020,1
3185,Brunswick & 6th,21,9,2020,1
3185,Brunswick & 6th,28,9,2019,2
3185,Brunswick & 6th,29,9,2019,1
3185,Brunswick St,1,9,2019,1
3185,Brunswick St,1,9,2020,1
3185,Brunswick St,2,9,2020,1
3185,Brunswick St,3,9,2019,2
3185,Brunswick St,3,9,2020,1
3185,Brunswick St,3,10,2020,2
3185,Brunswick St,4,9,2019,1
3185,Brunswick St,4,9,2020,1
3185,Brunswick St,4,10,2020,3
3185,Brunswick St,5,10,2020,2
3185,Brunswick St,6,9,2019,1
3185,Brunswick St,6,9,2020,2
3185,Brunswick St,7,9,2019,1
3185,Brunswick St,7,10,2020,3
3185,Brunswick St,8,9,2019,2
3185,Brunswick St,8,10,2020,1
3185,Brunswick St,9,10,2020,2
3185,Brunswick St,11,9,2019,1
3185,Brunswick St,13,9,2019,1
3185,Brunswick St,13,9,2020,1
3185,Brunswick St,14,9,2020,1
3185,Brunswick St,17,9,2020,1
3185,Brunswick St,18,9,2020,2
3185,Brunswick St,20,9,2019,2
3185,Brunswick St,21,9,2019,3
3185,Brunswick St,23,9,2019,2
3185,Brunswick St,23,9,2020,1
3185,Brunswick St,24,9,2020,1
3185,Brunswick St,25,9,2020,2
3185,Brunswick St,26,9,2019,3
3185,Brunswick St,26,9,2020,2
3185,Brunswick St,27,9,2019,3
3185,Brunswick St,27,9,2020,1
3185,Brunswick St,28,9,2019,3
3185,Brunswick St,29,9,2020,1
3185,Brunswick St,30,9,2020,1
3185,Christ Hospital,8,10,2020,2
3185,Christ Hospital,15,9,2019,1
3185,City Hall,1,10,2020,6
3185,City Hall,2,9,2019,4
3185,City Hall,2,9,2020,4
3185,City Hall,2,10,2020,7
3185,City Hall,3,9,2019,1
3185,City Hall,3,9,2020,4
3185,City Hall,3,10,2020,7
3185,City Hall,4,9,2019,1
3185,City Hall,4,9,2020,3
3185,City Hall,4,10,2020,8
3185,City Hall,5,9,2019,3
3185,City Hall,5,9,2020,7
3185,City Hall,5,10,2020,1
3185,City Hall,6,9,2019,2
3185,City Hall,6,9,2020,10
3185,City Hall,6,10,2020,5
3185,City Hall,7,9,2019,1
3185,City Hall,7,9,2020,6
3185,City Hall,7,10,2020,6
3185,City Hall,8,9,2019,3
3185,City Hall,8,9,2020,5
3185,City Hall,8,10,2020,5
3185,City Hall,9,9,2019,4
3185,City Hall,9,9,2020,6
3185,City Hall,9,10,2020,4
3185,City Hall,10,9,2019,3
3185,City Hall,10,10,2020,7
3185,City Hall,11,9,2019,1
3185,City Hall,11,9,2020,2
3185,City Hall,11,10,2020,1
3185,City Hall,12,9,2019,2
3185,City Hall,12,9,2020,7
3185,City Hall,13,9,2020,6
3185,City Hall,13,10,2020,3
3185,City Hall,14,9,2019,1
3185,City Hall,15,9,2019,2
3185,City Hall,15,9,2020,8
3185,City Hall,16,9,2019,3
3185,City Hall,16,9,2020,1
3185,City Hall,17,9,2019,3
3185,City Hall,17,9,2020,5
3185,City Hall,18,9,2019,4
3185,City Hall,18,9,2020,4
3185,City Hall,19,9,2019,2
3185,City Hall,19,9,2020,3
3185,City Hall,20,9,2019,2
3185,City Hall,20,9,2020,8
3185,City Hall,21,9,2020,8
3185,City Hall,22,9,2019,2
3185,City Hall,22,9,2020,2
3185,City Hall,23,9,2019,2
3185,City Hall,23,9,2020,1
3185,City Hall,24,9,2019,1
3185,City Hall,24,9,2020,1
3185,City Hall,25,9,2019,1
3185,City Hall,25,9,2020,5
3185,City Hall,26,9,2019,3
3185,City Hall,26,9,2020,9
3185,City Hall,27,9,2019,3
3185,City Hall,27,9,2020,5
3185,City Hall,28,9,2019,2
3185,City Hall,29,9,2019,2
3185,City Hall,29,9,2020,4
3185,City Hall,30,9,2019,7
3185,City Hall,30,9,2020,4
3185,Columbus Dr at Exchange Pl,1,9,2020,4
3185,Columbus Dr at Exchange Pl,2,10,2020,4
3185,Columbus Dr at Exchange Pl,3,9,2019,2
3185,Columbus Dr at Exchange Pl,4,9,2019,2
3185,Columbus Dr at Exchange Pl,4,9,2020,3
3185,Columbus Dr at Exchange Pl,5,9,2019,2
3185,Columbus Dr at Exchange Pl,6,9,2019,2
3185,Columbus Dr at Exchange Pl,6,9,2020,5
3185,Columbus Dr at Exchange Pl,7,9,2020,2
3185,Columbus Dr at Exchange Pl,7,10,2020,1
3185,Columbus Dr at Exchange Pl,8,9,2019,1
3185,Columbus Dr at Exchange Pl,9,9,2019,4
3185,Columbus Dr at Exchange Pl,9,9,2020,3
3185,Columbus Dr at Exchange Pl,10,9,2019,2
3185,Columbus Dr at Exchange Pl,11,9,2019,2
3185,Columbus Dr at Exchange Pl,11,9,2020,2
3185,Columbus Dr at Exchange Pl,12,9,2019,2
3185,Columbus Dr at Exchange Pl,13,9,2019,2
3185,Columbus Dr at Exchange Pl,15,9,2019,2
3185,Columbus Dr at Exchange Pl,16,9,2019,3
3185,Columbus Dr at Exchange Pl,17,9,2019,1
3185,Columbus Dr at Exchange Pl,17,9,2020,1
3185,Columbus Dr at Exchange Pl,18,9,2019,1
3185,Columbus Dr at Exchange Pl,18,9,2020,3
3185,Columbus Dr at Exchange Pl,19,9,2019,2
3185,Columbus Dr at Exchange Pl,20,9,2019,2
3185,Columbus Dr at Exchange Pl,21,9,2019,2
3185,Columbus Dr at Exchange Pl,22,9,2020,1
3185,Columbus Dr at Exchange Pl,23,9,2019,2
3185,Columbus Dr at Exchange Pl,24,9,2019,3
3185,Columbus Dr at Exchange Pl,24,9,2020,1
3185,Columbus Dr at Exchange Pl,25,9,2019,2
3185,Columbus Dr at Exchange Pl,26,9,2019,3
3185,Columbus Dr at Exchange Pl,26,9,2020,2
3185,Columbus Dr at Exchange Pl,27,9,2019,6
3185,Columbus Dr at Exchange Pl,28,9,2020,5
3185,Columbus Dr at Exchange Pl,29,9,2019,1
3185,Columbus Dr at Exchange Pl,30,9,2019,5
3185,Columbus Drive,1,9,2020,1
3185,Columbus Drive,2,9,2020,3
3185,Columbus Drive,3,9,2019,1
3185,Columbus Drive,3,9,2020,3
3185,Columbus Drive,3,10,2020,1
3185,Columbus Drive,4,9,2019,1
3185,Columbus Drive,5,10,2020,1
3185,Columbus Drive,7,9,2020,2
3185,Columbus Drive,8,10,2020,1
3185,Columbus Drive,9,10,2020,1
3185,Columbus Drive,10,9,2019,1
3185,Columbus Drive,10,9,2020,1
3185,Columbus Drive,10,10,2020,1
3185,Columbus Drive,11,9,2020,2
3185,Columbus Drive,13,9,2019,1
3185,Columbus Drive,15,9,2019,1
3185,Columbus Drive,15,9,2020,2
3185,Columbus Drive,17,9,2019,2
3185,Columbus Drive,18,9,2020,2
3185,Columbus Drive,19,9,2019,1
3185,Columbus Drive,21,9,2019,1
3185,Columbus Drive,22,9,2019,3
3185,Columbus Drive,23,9,2019,1
3185,Columbus Drive,25,9,2020,3
3185,Columbus Drive,26,9,2020,2
3185,Columbus Drive,27,9,2019,1
3185,Columbus Drive,27,9,2020,1
3185,Columbus Drive,29,9,2019,2
3185,Columbus Drive,30,9,2019,1
3185,Columbus Drive,30,9,2020,1
3185,Communipaw & Berry Lane,1,10,2020,1
3185,Communipaw & Berry Lane,2,9,2020,2
3185,Communipaw & Berry Lane,2,10,2020,1
